ID,Organism,Strain,Molecule product,DB xref,location
LC506820.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2013-0380,N/A,taxon:31631,Japan:Yamagata
LC506825.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-0225,N/A,taxon:31631,Japan:Yamagata
KF572812.1,Human coronavirus OC43,3074A_12,N/A,taxon:31631,China: Beijing
KF572847.1,Human coronavirus OC43,5352_07,N/A,taxon:31631,China: Beijing
KM077112.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
LC506951.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-0491,N/A,taxon:31631,Japan:Yamagata
OK318918.1,Human coronavirus OC43,OC43/China/38/2019,N/A,taxon:31631,China
KF923895.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
LC506770.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2010-1341,N/A,taxon:31631,Japan:Yamagata
KF923898.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
LC506931.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-0410,N/A,taxon:31631,Japan:Yamagata
PQ630015.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630160.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF923906.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
PQ630170.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506909.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0425,N/A,taxon:31631,Japan:Yamagata
DQ355407.1,Human coronavirus OC43,CaenBUT,N/A,taxon:31631,France: Normandy
PQ630132.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
ON554076.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
PQ130400.1,Human coronavirus OC43,N/A,N/A,taxon:31631,France
KR055623.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia
KR055640.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia
LC506821.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2013-0498,N/A,taxon:31631,Japan:Yamagata
FJ647072.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
KF572845.1,Human coronavirus OC43,5331_07,N/A,taxon:31631,China: Beijing
KJ768629.1,Human coronavirus OC43,OC43,N/A,taxon:31631,Ghana
KF572807.1,Human coronavirus OC43,1926_06,N/A,taxon:31631,China: Beijing
KM077116.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
KJ768625.1,Human coronavirus OC43,OC43,N/A,taxon:31631,Ghana
KF572846.1,Human coronavirus OC43,5345_07,N/A,taxon:31631,China: Beijing
KF530065.1,Human coronavirus OC43,OC43/human/USA/901-41/1990,N/A,taxon:31631,"USA: Nashville, TN"
LC506836.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-0435,N/A,taxon:31631,Japan:Yamagata
PQ630119.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506894.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0297,N/A,taxon:31631,Japan:Yamagata
ON554049.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KM077110.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
MW411432.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
LC506842.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-2417,N/A,taxon:31631,Japan:Yamagata
KF530067.1,Human coronavirus OC43,OC43/human/USA/912-10/1991,N/A,taxon:31631,"USA: Nashville, TN"
LC506768.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2010-0251,N/A,taxon:31631,Japan:Yamagata
LC331086.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2016-1008,N/A,taxon:31631,Japan:Yamagata
LC506846.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0086,N/A,taxon:31631,Japan:Yamagata
PQ630043.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
ON554023.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
PQ630044.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630178.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
MG977452.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Cote d'Ivoire
PQ630164.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF923920.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
MG197709.1,Human coronavirus OC43,BJ-112,N/A,taxon:31631,China
DQ355405.1,Human coronavirus OC43,CaenEYM,N/A,taxon:31631,France: Normandy
KF923925.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
PQ630103.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF923903.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
LC506777.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2010-2385,N/A,taxon:31631,Japan:Yamagata
ON554051.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
DQ355406.1,Human coronavirus OC43,CaenVUO,N/A,taxon:31631,France: Normandy
PQ630001.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF572834.1,Human coronavirus OC43,1357A_09,N/A,taxon:31631,China: Beijing
KX447784.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
MK303623.1,Human coronavirus OC43,N/A,N/A,taxon:31631,N/A
OK318944.1,Human coronavirus OC43,OC43/China/34/2019,N/A,taxon:31631,China
ON554091.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
LC823191.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Japan: Fukushima
KR055634.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia
PQ659988.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Saudi Arabia: Riyadh
PV685479.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: WA
PQ630120.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF572844.1,Human coronavirus OC43,5240_07,N/A,taxon:31631,China: Beijing
PQ630091.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506823.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2013-0666,N/A,taxon:31631,Japan:Yamagata
KF923917.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
LC506872.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0216,N/A,taxon:31631,Japan:Yamagata
PQ510828.1,Human coronavirus OC43,N/A,N/A,taxon:31631,France
PQ187638.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Tanzania
KX447789.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
PQ630145.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
MZ221192.1,Human coronavirus OC43,SDRZ103,N/A,taxon:31631,China
ON554092.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
PQ659992.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Saudi Arabia: Riyadh
KF512638.1,Human coronavirus OC43,LY241,N/A,taxon:31631,China
KF530090.1,Human coronavirus OC43,OC43/human/USA/931-85/1993,N/A,taxon:31631,"USA: Nashville, TN"
LC506769.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2010-1337,N/A,taxon:31631,Japan:Yamagata
PQ630021.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
MN630536.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
FJ647043.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
FJ647056.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
FJ647045.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
KF572869.1,Human coronavirus OC43,8942_09,N/A,taxon:31631,China: Beijing
MW532112.1,Human coronavirus OC43,OC43/China/03/2010,N/A,taxon:31631,China
MN488633.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Netherlands
JX513268.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Thailand
MF374985.2,Human coronavirus OC43,N/A,N/A,taxon:31631,"USA: Albuquerque, New Mexico"
FJ647058.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
MN630552.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
LC506775.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2010-2382,N/A,taxon:31631,Japan:Yamagata
LC506906.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0417,N/A,taxon:31631,Japan:Yamagata
LC506918.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-0247,N/A,taxon:31631,Japan:Yamagata
KF923921.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
OL770287.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Australia
DQ355408.1,Human coronavirus OC43,CaenVAC,N/A,taxon:31631,France: Normandy
LC506873.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0218,N/A,taxon:31631,Japan:Yamagata
PQ630029.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506870.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0213,N/A,taxon:31631,Japan:Yamagata
LC331068.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0022,N/A,taxon:31631,Japan:Yamagata
PQ630158.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630109.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF963243.1,Human coronavirus OC43,N/A,N/A,taxon:31631,France
MN306053.1,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC9430/2018,N/A,taxon:31631,USA
PV837549.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: MD
PQ630106.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
FJ647068.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
PQ630144.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KM077117.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
PQ630085.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630107.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506867.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0209,N/A,taxon:31631,Japan:Yamagata
LC506910.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0433,N/A,taxon:31631,Japan:Yamagata
KR055636.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia
PQ630131.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ187629.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Singapore
KY369907.1,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC9741/2016,N/A,taxon:31631,USA
PQ630146.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF512632.1,Human coronavirus OC43,LY162,N/A,taxon:31631,China
KF512647.1,Human coronavirus OC43,LY253,N/A,taxon:31631,China
KR055630.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia
FJ647063.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
KF572838.1,Human coronavirus OC43,2134A_10,N/A,taxon:31631,China: Beijing
ON554073.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KF572860.1,Human coronavirus OC43,5595_07,N/A,taxon:31631,China: Beijing
LC506843.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-2419,N/A,taxon:31631,Japan:Yamagata
LC506903.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0369,N/A,taxon:31631,Japan:Yamagata
PV685486.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: WA
ON554085.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KJ958218.1,Human coronavirus OC43,LY341,N/A,taxon:31631,China: Beijing
KF512660.1,Human coronavirus OC43,LY341,N/A,taxon:31631,China
ON554084.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KU745537.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
LC506948.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-2650,N/A,taxon:31631,Japan:Yamagata
PQ630121.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KR607989.1,Human coronavirus OC43,China/Beijing/2009/124-5,N/A,taxon:31631,China
LC506802.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2012-0279,N/A,taxon:31631,Japan:Yamagata
PQ630004.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF524845.1,Human coronavirus OC43,OC43,N/A,taxon:31631,"USA: Little Rock, AR"
ON554069.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KX447785.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
LC506832.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-0378,N/A,taxon:31631,Japan:Yamagata
PV685489.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: WA
KF530076.1,Human coronavirus OC43,OC43/human/USA/911-11/1991,N/A,taxon:31631,"USA: Nashville, TN"
PQ630088.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506890.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0288,N/A,taxon:31631,Japan:Yamagata
LC506824.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-0174,N/A,taxon:31631,Japan:Yamagata
PQ630137.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506945.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-1566,N/A,taxon:31631,Japan:Yamagata
KF923899.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
KF512642.1,Human coronavirus OC43,LY245,N/A,taxon:31631,China
KF512619.1,Human coronavirus OC43,XH1415,N/A,taxon:31631,China
MN630533.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
AY903460.1,Human coronavirus OC43,19572 Belgium 2004,N/A,taxon:31631,Belgium
OM386798.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Canada: Ontario
PQ630073.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506826.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-0285,N/A,taxon:31631,Japan:Yamagata
ON554063.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
PQ630102.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KY967360.1,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC2476/2015,N/A,taxon:31631,USA
KX538979.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia: Kuala Lumpur
LC506887.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0282,N/A,taxon:31631,Japan:Yamagata
LC543633.1,Human coronavirus OC43,TW-YC021-2013,N/A,taxon:31631,Taiwan
LC506938.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-0634,N/A,taxon:31631,Japan:Yamagata
PQ630152.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF572818.1,Human coronavirus OC43,3647_06,N/A,taxon:31631,China: Beijing
PQ630040.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KX344031.1,Human coronavirus OC43,OC43/human/Mex/LRTI_238/2011,N/A,taxon:31631,Mexico
MN630522.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
KF572804.1,Human coronavirus OC43,1783A_10,N/A,taxon:31631,China: Beijing
PQ630023.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630012.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
MN630550.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
KU745534.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
LC331091.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2016-1044,N/A,taxon:31631,Japan:Yamagata
PQ630039.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
OK500297.1,Human coronavirus OC43,OC43/China/53/2019,N/A,taxon:31631,China
KU745548.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Shenzhen
LC331081.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2016-0914,N/A,taxon:31631,Japan:Yamagata
PV685494.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: WA
PQ630151.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF572858.1,Human coronavirus OC43,5519_07,N/A,taxon:31631,China: Beijing
PQ630033.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PV837557.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: MD
LC506879.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0229,N/A,taxon:31631,Japan:Yamagata
DQ355402.1,Human coronavirus OC43,CaenTHS,N/A,taxon:31631,France: Normandy
ON554035.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
PV837551.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: MD
FJ647040.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
KM077114.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
JX513258.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Thailand
LC331084.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2016-1005,N/A,taxon:31631,Japan:Yamagata
MN630523.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
PP187316.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: WA
LC331069.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0076,N/A,taxon:31631,Japan:Yamagata
KF530063.1,Human coronavirus OC43,OC43/human/USA/9612-48/1996,N/A,taxon:31631,"USA: Nashville, TN"
MN630531.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
MZ450972.1,Human coronavirus OC43,OC43/Seattle/USA/20959/2021,N/A,taxon:31631,USA
PQ630002.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630089.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
ON554030.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
MN630526.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
LC506923.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-0306,N/A,taxon:31631,Japan:Yamagata
LC506889.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0287,N/A,taxon:31631,Japan:Yamagata
ON554083.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KF572857.1,Human coronavirus OC43,5517_07,N/A,taxon:31631,China: Beijing
AY903454.1,Human coronavirus OC43,89996 Belgium 2003,N/A,taxon:31631,Belgium
KM077108.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
LC506787.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2010-2590,N/A,taxon:31631,Japan:Yamagata
LC654450.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Japan: Fukushima
KJ768624.1,Human coronavirus OC43,OC43,N/A,taxon:31631,Ghana
LC506864.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0155,N/A,taxon:31631,Japan:Yamagata
KF512657.1,Human coronavirus OC43,LY308,N/A,taxon:31631,China
LC506912.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0486,N/A,taxon:31631,Japan:Yamagata
LC331087.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2016-1027,N/A,taxon:31631,Japan:Yamagata
PQ630133.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506845.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0077,N/A,taxon:31631,Japan:Yamagata
PQ630022.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
MT118692.1,Human coronavirus OC43,2019_1540,N/A,taxon:31631,USA
KF572835.1,Human coronavirus OC43,1382A_09,N/A,taxon:31631,China: Beijing
KU745538.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
PQ630118.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF512616.1,Human coronavirus OC43,XH1340,N/A,taxon:31631,China
PQ187636.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Singapore
PV717802.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: Massachusetts
LC506932.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-0411,N/A,taxon:31631,Japan:Yamagata
KM077106.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
LC315649.2,Human coronavirus OC43,N/A,N/A,taxon:31631,Japan: Tokyo
KF572814.1,Human coronavirus OC43,3194A_12,N/A,taxon:31631,China: Beijing
LC331092.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2016-1046,N/A,taxon:31631,Japan:Yamagata
LC506893.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0294,N/A,taxon:31631,Japan:Yamagata
LC823190.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Japan: Fukushima
LC506924.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2017-0314,N/A,taxon:31631,Japan:Yamagata
PQ630086.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630104.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PV837550.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: MD
JN129835.1,Human coronavirus OC43,HK04-02,N/A,taxon:31631,China: Hong Kong
ON554096.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KF923889.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
PP862721.1,Human coronavirus OC43,MBC135,N/A,taxon:31631,Spain
KF923896.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
KR055642.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia
KR055626.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia
KF963233.1,Human coronavirus OC43,N/A,N/A,taxon:31631,France
FJ647059.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
KM077109.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
OM386796.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Canada: Ontario
MN306042.1,Human coronavirus OC43,HCoV_OC43/Seattle/USA/SC0839/2019,N/A,taxon:31631,USA
KF530059.1,Human coronavirus OC43,OC43/human/USA/951-15/1995,N/A,taxon:31631,"USA: Nashville, TN"
ON554027.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KF572849.1,Human coronavirus OC43,5414_07,N/A,taxon:31631,China: Beijing
KM077103.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
LC506915.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0693,N/A,taxon:31631,Japan:Yamagata
PQ630181.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
KF530066.1,Human coronavirus OC43,OC43/human/USA/901-33/1990,N/A,taxon:31631,"USA: Nashville, TN"
FJ647064.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
LC506839.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2014-0484,N/A,taxon:31631,Japan:Yamagata
KX538973.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Malaysia: Kuala Lumpur
OQ828657.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
KF963237.1,Human coronavirus OC43,N/A,N/A,taxon:31631,France
FJ647061.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Sweden
AB695081.1,Human coronavirus OC43,HCoV-OC43/Niigata.JPN/11-400,N/A,taxon:31631,Japan:Niigata
KM077127.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
KJ866146.1,Human coronavirus OC43,OC43,N/A,taxon:31631,Thailand
PQ630095.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
LC506853.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0131,N/A,taxon:31631,Japan:Yamagata
KM077105.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA
KF923900.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
PQ630139.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
PQ630051.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
ON554078.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China
KF923897.1,Human coronavirus OC43,N/A,N/A,taxon:31631,China: Beijing
LC654451.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Japan: Fukushima
KF530071.1,Human coronavirus OC43,OC43/human/USA/925-1/1992,N/A,taxon:31631,"USA: Nashville, TN"
PQ630123.1,Human coronavirus OC43,N/A,N/A,taxon:31631,United Kingdom
MK327281.1,Human coronavirus OC43,N/A,N/A,taxon:31631,N/A
LC331074.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0248,N/A,taxon:31631,Japan:Yamagata
PV837560.1,Human coronavirus OC43,N/A,N/A,taxon:31631,USA: MD
LC506883.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2015-0235,N/A,taxon:31631,Japan:Yamagata
LC506801.1,Human coronavirus OC43,OC43s/Yamagata.JPN/2012-0168,N/A,taxon:31631,Japan:Yamagata
MN630545.1,Human coronavirus OC43,N/A,N/A,taxon:31631,Kenya: Kilifi
KF572865.1,Human coronavirus OC43,8099_09,N/A,taxon:31631,China: Beijing
KF512615.1,Human coronavirus OC43,XH1327,N/A,taxon:31631,China
KF530073.1,Human coronavirus OC43,OC43/human/USA/8912-37/1989,N/A,taxon:31631,"USA: Nashville, TN"
