ID,Organism,Strain,Molecule product,DB xref,location
KJ866105.1,Human coronavirus 229E,229E,N/A,taxon:11137,Thailand
KY684760.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC2282/2017,N/A,taxon:11137,USA
KY369909.2,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC677/2016,N/A,taxon:11137,USA
PQ616107.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
AY386387.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KM055542.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
LC654445.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Japan: Fukushima
MT797696.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ466846.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AY386392.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KF293664.1,Human coronavirus 229E,229E,N/A,taxon:11137,Sweden
ON554113.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MW587037.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797686.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
DQ243973.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
ON554098.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MN306046.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC0865/2019,N/A,taxon:11137,USA
PQ466821.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ616098.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616102.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PV717816.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: Massachusetts
PQ616097.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KT368906.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KM055555.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466855.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
ON554120.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
OK073077.1,Human coronavirus 229E,R2,N/A,taxon:11137,China
PQ466824.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AY386382.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
PQ466841.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KM055539.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KJ768619.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
PQ616072.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
AY386385.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KJ796452.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
ON461754.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
ON554108.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
AB691767.2,Human coronavirus 229E,N/A,N/A,taxon:11137,Japan: Niigata
MW532107.1,Human coronavirus 229E,229E/China/02/2009,N/A,taxon:11137,China
PV685439.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
PQ616086.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ466803.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KM077069.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
PQ616089.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KM055556.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT368907.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KM055531.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055540.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KJ768612.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
KJ796455.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
MT797716.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ963849.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Krasnodar
MW532106.1,Human coronavirus 229E,229E/China/01/2009,N/A,taxon:11137,China
KY369914.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC9773/2016,N/A,taxon:11137,USA
ON554100.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
AY386380.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
MT797688.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KM055547.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PV717794.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: Massachusetts
KT368897.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ466849.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
ON554133.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KY369908.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC579/2016,N/A,taxon:11137,USA
DQ243969.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
ON554107.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ187609.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Tanzania
MW532103.1,Human coronavirus 229E,229E/China/03/2017,N/A,taxon:11137,China
KY674914.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC399/2016,N/A,taxon:11137,USA
KT253328.1,Camel alphacoronavirus Camel229E,N/A,N/A,taxon:1895985,Saudi Arabia
PQ616091.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KT359772.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PQ963848.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KJ768621.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
KF293666.1,Human coronavirus 229E,229E,N/A,taxon:11137,Sweden
PQ466795.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KF285480.1,Human coronavirus 229E,229E,N/A,taxon:11137,Sweden
MT797685.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KJ768618.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
GU068547.1,Human coronavirus 229E,HCoV/229E/N02,N/A,taxon:11137,China:Shanghai
PQ466798.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466800.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KM055545.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON554109.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466840.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466797.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KJ796451.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
DQ243984.1,Human coronavirus 229E,HCoV-229E-14/8/03,N/A,taxon:11137,Australia
PQ616083.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
MW587036.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
OK662398.1,Human coronavirus 229E,TKU-2021B,N/A,taxon:11137,Finland
PQ466852.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ963850.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Krasnodar
FJ235172.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Sweden
PQ616085.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KT253264.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
PQ466792.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KY369913.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC1073/2016,N/A,taxon:11137,USA
KJ796462.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
ON554132.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466848.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AB691764.2,Human coronavirus 229E,N/A,N/A,taxon:11137,"Japan: Miyagi, Sendai"
MT797695.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
ON554121.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MH048989.1,Human coronavirus 229E,France/Lille/2014,N/A,taxon:11137,France
KT368892.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ616084.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
OR266946.1,Human coronavirus 229E,N/A,N/A,taxon:11137,"Russia: Novosibirsk region, Novosibirsk"
KT359784.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PV685437.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
DQ243964.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
ON554103.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON461751.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
KT368903.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KT368913.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ616100.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616071.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ466832.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KT253271.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
KT253327.1,Camel alphacoronavirus Camel229E,N/A,N/A,taxon:1895985,Saudi Arabia
ON554128.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON554114.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON554130.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
OP131707.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797712.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ466857.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
DQ243980.1,Human coronavirus 229E,HCoV-229E-6/1/03,N/A,taxon:11137,Australia
PQ616087.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ466839.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466794.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KT368910.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KM055533.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466816.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466809.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
ON554137.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ616112.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616096.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ466812.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
MT797681.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ466822.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466845.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466790.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AY386388.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
DQ243966.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
KT368902.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KU291449.1,Camel alphacoronavirus Camel229E,N/A,N/A,taxon:1895985,Kenya
PQ466825.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KJ866102.1,Human coronavirus 229E,229E,N/A,taxon:11137,Thailand
MW532105.1,Human coronavirus 229E,229E/China/05/2017,N/A,taxon:11137,China
KT359781.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
OK073082.1,Human coronavirus 229E,R41,N/A,taxon:11137,China
ON729316.1,Human coronavirus 229E,SC0678,N/A,taxon:11137,USA
PP952204.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia: Jeddah
PQ616077.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ466808.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
ON554129.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055535.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KJ768615.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
PQ466828.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AF304460.1,Human coronavirus 229E,229E,N/A,taxon:11137,N/A
OR266951.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
MT797689.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
ON554126.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT438696.1,Human coronavirus 229E,N/A,N/A,taxon:11137,"USA: Albuquerque, New Mexico"
PQ466791.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AY386390.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KT359770.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PP187313.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
DQ243976.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
KT359771.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
ON554123.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466844.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
ON554134.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055538.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797634.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
PQ616105.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KY073747.1,229E-related bat coronavirus,BtKY229E-1,N/A,taxon:1739614,Kenya
KJ866106.1,Human coronavirus 229E,229E,N/A,taxon:11137,Thailand
FJ235176.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Sweden
KJ768616.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
KT253326.1,Camel alphacoronavirus Camel229E,N/A,N/A,taxon:1895985,Saudi Arabia
PQ037244.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: Maryland
JX503060.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Netherlands
GU068549.1,Human coronavirus 229E,HCoV/229E/N04,N/A,taxon:11137,China:Shanghai
KT359773.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
KT359782.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PV717809.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: Massachusetts
PQ616093.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ187612.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Singapore
MT797692.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
ON554104.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466830.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
DQ243968.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
PQ616111.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616094.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
MF593473.1,Camel alphacoronavirus,camel/Abu Dhabi/B38,N/A,taxon:1699095,United Arab Emirates
KT368912.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
DQ243987.1,Human coronavirus 229E,HCoV-229E-27/1/04,N/A,taxon:11137,Australia
KJ796453.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
OK073083.1,Human coronavirus 229E,RS15,N/A,taxon:11137,China
KT368899.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
KT253270.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
MT797709.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
MT797684.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KJ796463.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
ON554122.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PP952203.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia: Jeddah
DQ243975.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
GU068548.1,Human coronavirus 229E,HCoV/229E/N03,N/A,taxon:11137,China:Shanghai
MN369046.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC9724/2018,N/A,taxon:11137,USA
KF514430.1,Human coronavirus 229E,229E/human/USA/933-50/1993,N/A,taxon:11137,"USA: Nashville, TN"
MT797699.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KJ796460.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
PQ466836.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ616080.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
NC_028752.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
ON554138.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ037245.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: Maryland
MT797680.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KJ768613.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
KT368893.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
ON461753.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA
KY369912.1,Human coronavirus 229E,HCoV_229E/Seattle/USA/SC9731/2016,N/A,taxon:11137,USA
PQ466834.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KT253268.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
PQ616088.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616106.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
MT797704.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
ON554099.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT359776.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
KF514431.1,Human coronavirus 229E,229E/human/USA/953-49/1995,N/A,taxon:11137,"USA: Nashville, TN"
KT359780.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
KF514432.1,Human coronavirus 229E,229E/human/USA/932-72/1993,N/A,taxon:11137,"USA: Nashville, TN"
ON554111.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KJ796450.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
PQ466804.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ466805.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AB691765.2,Human coronavirus 229E,N/A,N/A,taxon:11137,"Japan: Miyagi, Sendai"
OK073084.1,Human coronavirus 229E,P42,N/A,taxon:11137,China
PQ243243.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
KJ796461.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
KT359778.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
ON554106.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055532.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON554101.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KF293665.1,Human coronavirus 229E,229E,N/A,taxon:11137,Sweden
MW039392.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Italy: Atri-Teramo
KM055546.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT368911.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ616070.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616082.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USSR: Leningrad
ON554102.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
MT797690.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
ON554112.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
AF344189.1,Human coronavirus 229E,229E,N/A,taxon:11137,N/A
KT253266.1,229E-related bat coronavirus,N/A,N/A,taxon:1739614,Ghana
PQ187616.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Tanzania
FJ235175.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Sweden
MT438697.1,Human coronavirus 229E,N/A,N/A,taxon:11137,"USA: Little Rock, Arkansas"
KT368894.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ616095.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ616073.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
KT368905.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia
PQ616075.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
ON554124.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
OK073081.1,Human coronavirus 229E,R39,N/A,taxon:11137,China
MW800646.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
OR266952.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
AY386391.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KM055554.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055553.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON791801.1,Human coronavirus 229E,LC22,N/A,taxon:11137,USA
PQ466856.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
AY386383.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
PQ466837.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
ON554135.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT359774.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
PQ466801.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
KM055537.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ616109.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Russia: Saint Petersburg
PQ466807.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PQ037247.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: Maryland
MT797708.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
MN488636.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Netherlands
KT359775.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Malaysia
ON554139.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466799.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
OP131708.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055549.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ187611.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Singapore
DQ243986.1,Human coronavirus 229E,HCoV-229E-25/8/03,N/A,taxon:11137,Australia
ON554136.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PQ466806.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
PV685448.1,Human coronavirus 229E,N/A,N/A,taxon:11137,USA: WA
AF344188.1,Human coronavirus 229E,229E,N/A,taxon:11137,N/A
MT118677.1,Human coronavirus 229E,2018_9879,N/A,taxon:11137,USA
KJ768617.1,Human coronavirus 229E,229E,N/A,taxon:11137,Ghana
AY386386.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
MT797715.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
ON554125.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KT253324.1,Camel alphacoronavirus Camel229E,N/A,N/A,taxon:1895985,Saudi Arabia
DQ243971.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Australia
NC_002645.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
PQ466813.1,Human coronavirus 229E,N/A,N/A,taxon:11137,United Kingdom
MT797678.1,Human coronavirus 229E,N/A,N/A,taxon:11137,Hong Kong
MW587035.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055536.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
ON554115.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
KM055560.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
P15423.1,Human coronavirus 229E,N/A,N/A,taxon:11137,N/A
KM055543.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
PP952207.1,Camel alphacoronavirus,N/A,N/A,taxon:1699095,Saudi Arabia: Jeddah
KM055551.1,Human coronavirus 229E,N/A,N/A,taxon:11137,China
